genres,game,release_date,tags,specs,price,id,developer
9,Nimbus,1159,79,15,2,50000,6239
16,Civilization V - Babylon (Nebuchadnezzar II),1159,160,15,1,16868,3240
0,DeathSpank,1159,126,15,2,18040,4135
0,Virtua Fighter™ 2,1160,5,15,1,71115,7594
4,Columns™ III,1160,26,15,1,34317,7594
12,Sword of Vermilion™,1160,126,15,1,71114,7594
0,Golden Axe™ II,1160,5,15,1,71112,7594
0,Sonic The Hedgehog,1160,116,15,1,71113,7594
1,Ecco™: The Tides of Time,1160,7,15,1,34319,7594
0,Bio-Hazard Battle™,1160,5,15,1,34316,7594
0,Alien Storm,1160,5,15,1,34315,7594
0,Shank,1159,5,15,2,6120,4912
0,The Ball,1160,122,15,2,35460,8794
0,STAR WARS™: The Force Unleashed™ II,1160,5,15,2,32500,757
0,Flight Control HD,1173,26,15,1,62000,3264
12,Patrician III,1173,160,15,1,33570,743
0,BIT.TRIP BEAT,1165,79,15,2,63700,3554
14,Theatre of War 2 - Battle for Caen,1165,160,15,1,46362,29
4,Woody Two-Legs: Attack of the Zombie Pirates,1165,26,15,1,49320,6177
1,Clones,1173,85,15,1,72400,9068
16,Victoria II: Interwar Spritepack,1165,160,11,1,42964,6561
0,Front Mission Evolved: Wanzer Pack 2,1165,5,3,1,43011,2602
0,Pound of Ground,1167,5,15,2,33980,1650
4,Pat & Mat,955,26,15,2,65710,1650
1,Alternativa,1166,7,15,2,33990,1650
4,Fish Fillets 2,630,26,15,1,33950,488
16,Archon Classic,1165,160,15,2,65400,7206
0,Call of Duty®: Black Ops,1168,5,15,2,42700,9158
9,Rhythm Zone Tornado Visualizer DLC,1168,79,15,1,38923,8151
4,Arcadia,1179,79,15,1,72500,4690
0,Oddworld: Munch's Oddysee,1189,7,15,1,15740,6334
9,Rhythm Zone DJ Table Visualizer DLC,1168,26,15,1,38924,8151
0,Oddworld: Stranger's Wrath HD,1189,7,15,2,15750,6334
4,Clickr,1190,79,15,1,45500,6256
1,Back to the Future: The Game,1190,7,15,2,31290,8788
0,Grand Theft Auto III,304,109,15,2,12100,7461
0,Grand Theft Auto: San Andreas,469,109,15,2,12120,7461
0,Lara Croft GoL: Raziel and Kain Character Pack,1193,5,3,1,35135,2069
0,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,1193,5,3,1,35137,2069
0,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,1193,5,3,1,35138,2068
0,Lara Croft GoL: All the Trappings - Challenge Pack 1,1193,5,3,1,35136,2069
0,Grand Theft Auto: Vice City,345,109,15,2,12110,7461
0,Zeit²,1195,5,15,2,33390,1381
0,A.R.E.S.: Extinction Agenda,1199,5,15,1,92300,3069
0,APOX,1199,160,15,2,80000,1262
0,Dead Space™ 2,1202,75,15,2,47780,9521
1,Drawn®: The Painted Tower,1198,7,15,2,51060,1068
1,Kaptain Brawe: A Brawe New World,1199,7,15,1,65080,1626
0,Monday Night Combat,1201,5,15,1,63200,9273
0,Luxor: 5th Passage,1202,26,15,2,60340,5900
0,Alien Soldier,1203,5,15,1,71116,7594
12,Shining in the Darkness,1203,126,15,1,71161,7594
12,Light Crusader,1203,126,15,1,71119,7594
12,Landstalker: The Treasures of King Nole,1203,126,15,1,71118,7594
0,Gunstar Heroes,1203,5,15,1,71117,7594
1,ToeJam & Earl,1203,7,15,1,71166,7594
0,Streets of Rage 2,1203,18,15,1,71165,7594
0,Sonic The Hedgehog 2,1203,116,15,1,71163,7594
0,Streets of Rage,1203,5,15,1,71164,7594
12,Shining Force II,1203,126,15,1,71160,7594
12,Shining Force,1203,126,15,1,71120,7594
14,The Sims™ 3,900,146,15,2,47890,8900
14,Ship Simulator Extremes: Sigita Pack,1203,146,15,1,48802,9401
14,The Sims™ 3 Fast Lane Stuff,1133,146,15,2,47896,8900
14,The Sims™ 3 World Adventures,984,146,15,2,47892,8900
14,The Sims™ 3 Late Night,1160,146,15,2,47894,8900
14,The Sims™ 3 Ambitions,1081,146,15,2,47893,8900
14,The Sims™ 3 High-End Loft Stuff,1020,146,15,2,47895,8900
4,Trino,1204,79,15,1,42000,9182
4,Mishap 2: An Intentional Haunting - Collector's Edition,1205,26,15,2,47570,9511
14,The Sims™ 3 Outdoor Living Stuff,1207,146,15,2,47897,8900
0,Who's That Flying?!,1206,5,15,2,57700,5612
1,Myst: Masterpiece Edition,1208,7,15,2,63660,2106
16,Guardians of Graxia: Elves & Dwarves,1207,160,15,1,90504,6667
12,Two Worlds II HD,1209,126,15,2,7520,7217
13,Test Drive Unlimited 2,3211,129,15,2,9930,2808
12,King Arthur: The Druids,1209,126,15,1,24449,6041
16,Gratuitous Space Battles: Galactic Conquest,1214,160,15,2,41814,6905
16,The Kings' Crusade: New Allies,1212,160,15,1,42925,6041
12,DUNGEONS - Steam Special Edition,1213,160,15,2,57650,7221
9,AI War: Light of the Spire,1215,160,15,1,40407,665
12,Drakensang: The River of Time,1194,126,15,2,33770,2191
16,RISK™: Factions,1228,160,15,2,47800,8284
4,Crazy Machines 2: Time Travel Add-On,1231,160,15,1,18408,3131
0,BIT.TRIP RUNNER,1223,79,15,2,63710,3554
0,Homefront,1232,5,15,2,55100,4804
4,Fate of the World,1223,160,15,2,80200,7261
9,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),1223,79,11,1,92400,1924
16,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",1223,160,15,1,56435,7307
16,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",1223,160,15,1,56433,7307
16,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",1223,160,15,1,56432,7308
16,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",1223,160,15,1,56431,7308
8,RIFT,1852,62,11,0,39120,9183
16,"Warhammer 40,000: Dawn of War II: Retribution",1223,179,15,2,56437,7307
9,Dinner Date,1224,79,15,1,94000,8398
16,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",1223,160,15,1,56434,7307
0,Shadow Harvest: Phantom Ops,1245,5,15,2,92700,1156
14,Cities in Motion: Design Classics,1245,146,15,1,73012,1884
14,Ship Simulator Extremes: Ferry Pack,1245,146,15,1,48803,9401
16,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",1246,160,15,2,56536,7307
13,STCC The Game 2 – Expansion Pack for RACE 07,1247,129,15,1,44620,7941
0,Anomaly: Warzone Earth,1247,160,15,2,91200,15
16,Armada 2526,1087,160,15,2,46790,6257
16,Darkest Hour: A Hearts of Iron Game,1247,160,15,2,73170,5527
16,Dungeons: Into the Dark DLC Pack,1248,160,15,1,57655,7221
0,Dino D-Day,1247,47,11,2,70000,158
16,Patrician IV: Rise of a Dynasty,1248,160,15,2,57730,3653
0,Portal 2,1252,122,15,2,620,9422
0,Magicka: Vietnam,1249,5,15,1,42918,704
0,Sanctum,1250,166,15,2,91600,1852
16,Majesty 2 Collection,1253,160,15,2,73020,35
16,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",1275,160,1,1,56482,7307
16,Dawn of War II: Retribution – The Last Stand,1254,160,1,2,56438,7307
16,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",1275,160,1,1,56481,7307
9,Frozen Synapse,1275,160,15,2,98200,5801
16,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",1275,160,1,1,56480,7307
1,Winter Voices Episode 4: Amethyst Rivers,1276,7,15,1,72905,10243
0,Hunted: The Demon’s Forge™,1278,5,13,1,22450,10235
1,Hamilton's Great Adventure,1279,7,15,2,42140,3187
14,The Sims™ 3 Generations,1279,146,15,2,47898,8900
14,Cities in Motion: Tokyo,1279,146,15,2,73181,1884
0,Magicka: Nippon,1279,5,15,1,73031,704
0,Ghostbusters: Sanctum of Slime Challenge Pack DLC,1280,5,15,1,9992,984
1,Still Life 2,927,7,15,2,46490,5693
1,Still Life,469,7,15,2,46480,5693
0,Call of Duty®: Black Ops Escalation Content Pack,1281,5,11,2,42718,9158
0,Dungeon Siege III,1292,126,15,2,39160,6316
0,Duke Nukem Forever,1287,54,15,2,57900,3675
0,A.V.A. Alliance of Valiant Arms™,1288,62,11,0,102700,7244
8,Champions Online,935,62,11,0,9880,2066
0,Spiral Knights,1288,62,15,0,99900,3849
16,Spectromancer - Truth & Beauty,1287,160,15,2,22520,643
14,Cities in Motion: Design Now,1288,146,15,1,73014,1884
16,Two Worlds II Castle Defense,1288,160,15,2,7530,7217
9,The Cat and the Coup,1289,79,15,0,95700,6651
16,Magic: The Gathering - Duels of the Planeswalkers 2012,1289,25,15,2,49470,8285
9,Ancients of Ooga,1272,79,15,2,91810,896
0,Beat Hazard Ultra,1290,5,15,1,49604,1858
16,Frozen Synapse: Soundtrack,1290,160,3,2,98210,5801
9,Solar 2,1291,152,15,2,97000,5905
16,Ironclads: Schleswig War 1864,1293,160,15,2,46760,9109
16,Ironclads: Anglo Russian War 1866,1293,160,15,2,46830,9111
0,Magicka: Final Frontier,1293,126,15,1,73035,704
16,Ironclads: Chincha Islands War 1866,1293,160,15,2,46840,9109
0,F.E.A.R. 3,1293,54,15,2,21100,2343
0,Magicka: Frozen Lake,1293,5,15,1,73037,704
0,Magicka: The Watchtower,1293,126,15,1,73036,704
14,Trainz Simulator DLC: The Duchess,1294,146,15,2,24635,5959
0,Magicka: Party Robes,1293,5,15,1,901679,704
16,Europa Universalis III: Western - AD 1400 Spritepack,1295,160,15,1,25810,6561
0,Dungeons and Dragons: Daggerdale,1296,126,15,2,99100,977
13,RETRO – Expansion Pack for RACE 07,1295,129,15,1,44660,7941
14,Farming Simulator 2011 Equipment Pack 2,1296,146,15,2,90209,3728
16,Europa Universalis III: Eastern - AD 1400 Spritepack,1295,160,15,1,25809,6561
16,Hearts of Iron III: For the Motherland,1297,160,15,1,42903,6559
16,Worms Reloaded: Puzzle Pack,1298,160,15,1,22631,8760
16,Worms Reloaded: Retro Pack,1298,160,15,1,22634,8760
16,Worms Reloaded: Time Attack Pack,1298,160,15,1,22633,8760
16,Dungeons: Map Pack DLC,1299,160,15,1,57656,7221
16,Worms Reloaded: Forts Pack,1298,160,15,1,22632,8760
1,Puzzle Agent 2,1298,122,15,2,94590,8788
0,Killing Floor: Steampunk Character Pack,1300,5,15,2,35425,9194
16,Pride of Nations: Spanish-American War 1898,1305,160,15,1,73192,361
0,Tobe's Vertical Adventure,1305,79,15,1,105700,7780
0,Fallout New Vegas: Old World Blues,1305,5,15,1,72750,6316
16,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",1306,160,15,2,56538,7307
9,Lucid,1306,26,15,1,61100,9934
14,Train Simulator: BR Class 421 '4CIG' Loco,1306,146,15,2,65228,2612
0,Homefront: Express 870 Shotgun,1308,5,15,1,55205,4804
1,Runespell: Overture,1307,25,15,2,102200,5943
16,Men of War: Assault Squad - Skirmish Pack,1308,160,15,1,64013,2522
0,Aaaaa! - Brutal Concussion,1309,5,15,1,15522,2409
1,Delve Deeper: Treasures and Tunnels,1309,160,15,1,63802,5346
0,A.R.E.S.: Berzerker Suit,1309,5,15,1,92302,3069
14,Cities in Motion: Metro Stations,1309,146,15,1,73183,1884
1,Nancy Drew®: Secrets Can Kill REMASTERED,1124,7,15,2,42210,3998
0,ARMA: Cold War Assault,1317,146,15,1,65790,1287
4,SpaceChem: 63 Corvi,1309,79,15,1,92803,9989
14,Tropico 4,1332,30,15,2,57690,3920
1,Nancy Drew®: The Captive Curse,1297,7,15,2,42220,3998
1,Nancy Drew®: Trail of the Twister,1098,7,15,2,42230,3998
9,The Clockwork Man,1318,26,15,2,111000,9102
16,Pride of Nations: American Civil War 1862,1318,160,15,1,73193,361
0,EDGE,1319,122,15,2,38740,9242
16,Civilization V - Civ and Scenario Pack: Korea,1319,160,15,1,99612,3240
16,Civilization V - Scenario Pack: Wonders of the Ancient World,1319,160,15,1,99614,3240
9,Sanctum: Official Soundtrack,1320,79,3,2,91604,1852
9,Hacker Evolution Duality,1322,79,15,1,70120,10189
0,Space Pirates and Zombies,1322,152,15,2,107200,5746
0,Section 8: Prejudice Frontier Colonies Map Pack,1323,5,15,1,97108,9005
0,Section 8: Prejudice Blitz Pack,1323,5,15,1,97106,9005
0,Section 8: Prejudice Overdrive Map Pack,1323,5,15,1,97107,9005
16,"Warhammer 40,000: Dawn of War II - Ultramarines Pack",1323,160,15,2,56487,7307
0,Fallout New Vegas®: Lonesome Road™,1344,5,15,1,72760,6316
1,Puzzle Pirates,1331,62,15,0,99910,8970
0,The Baconing,1331,126,15,2,18070,4135
0,"Warhammer 40,000: Space Marine",1333,179,15,2,55150,7303
16,Men of War: Vietnam,1336,160,15,2,63940,29
0,Hard Reset Extended Edition,1529,40,15,2,98400,3333
16,Pride of Nations: The Franco-Prussian War 1870,1334,160,15,1,73194,361
0,Wasteland Angel,1332,5,15,2,46520,6321
0,Rock of Ages,1335,35,15,2,22230,194
0,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,1338,130,11,2,35450,9194
14,Cities in Motion: German Cities,1339,146,15,2,73185,1884
16,Magic: The Gathering 2012 - Expansion,1339,160,15,1,49473,8285
12,Sengoku,1340,160,15,2,73210,6559
0,Astro Tripper,1340,79,15,1,110600,6885
1,Nancy Drew®: Shadow at the Water's Edge,1156,7,15,2,200080,3998
12,Two Worlds II - Pirates of the Flying Fortress,1344,126,15,2,200440,7217
0,Bunch of Heroes,1345,5,15,1,111400,5974
0,Duke Nukem Forever: Hail to the Icons Parody Pack,1357,5,15,2,57923,3675
16,Supreme Commander: Forged Alliance,1352,160,15,2,9420,3664
0,The Binding of Isaac,1352,136,15,1,113200,2814
14,Farming Simulator 2011 Equipment Pack 3,1353,146,15,2,90208,3728
13,Off-Road Drive,1353,146,15,1,200230,32
16,Supreme Commander,611,160,15,2,9350,3664
16,Fate of the World: Tipping Point,1353,160,15,2,901776,7261
0,Post Apocalyptic Mayhem: DLC - Chaos Pack,1353,129,15,1,201100,8331
16,Fate of the World: Denial,1353,160,15,1,80202,7261
16,Fate of the World: Migration,1353,160,15,1,80204,7261
0,Sniper: Ghost Warrior - Second Strike,1337,5,15,1,34842,1766
0,Air Conflicts: Secret Wars,1354,146,15,2,95900,3628
16,Fate of the World: Extras Pack,1353,160,15,1,80207,7261
0,Dead Rising 2: Off the Record,1357,5,15,2,45770,1564
0,The Baconing DLC - Roesha – One Bad Mutha Co-op Character,1357,5,15,1,18080,4135
16,Disciples III - Resurrection,1357,160,15,2,200670,378
4,Memoir '44 Online,1358,160,15,0,108210,2349
14,Train Simulator: Amtrak Acela Express EMU Add-On,1359,146,15,2,65231,2612
1,Costume Quest,1360,126,15,2,115100,2600
14,The Sims™ 3 Pets,1362,146,15,2,47930,8900
16,Gratuitous Space Battles: The Parasites,1361,79,15,2,41816,6905
0,Serious Sam: The Random Encounter,1365,5,15,1,201480,9562
9,Before the Echo,1364,135,15,1,200910,4452
4,Puzzler World 2,1365,26,15,1,200130,4266
14,Airline Tycoon 2,1365,146,15,2,201490,10096
12,ArcaniA: Fall of Setarrif,1365,126,15,2,65610,8208
0,The Haunted: Hells Reach,1365,5,15,2,43190,4782
0,Orcs Must Die! - Artifacts of Power,1366,160,15,1,102622,7436
0,Dungeon Siege III: Treasures of the Sun,1366,126,15,2,39270,6316
0,DC Universe™ Online,1372,62,11,0,24200,2346
14,Tropico 4: Junta Military DLC,1373,160,15,1,57696,3921
0,Sonic Generations Collection,1373,116,15,2,71340,2448
1,Nancy Drew®: Alibi in Ashes,1372,7,15,2,202670,3998
0,Orcs Must Die! - Lost Adventures,1375,79,15,1,102623,7436
0,Call of Duty®: Modern Warfare® 3,1375,5,15,2,115300,4370
1,L.A. Noire,1375,45,15,2,110800,8712
1,L.A. Noire: DLC Bundle,1375,7,15,2,110810,8712
16,Men of War: Assault Squad - MP Supply Pack Charlie,1376,160,11,1,64016,2522
0,Jamestown Soundtrack,1377,5,3,1,94203,3228
0,"Jamestown: Gunpowder, Treason, & Plot",1377,5,15,1,94202,3228
16,Dungeon Defenders Halloween Mission Pack,1378,160,15,1,202521,9154
9,Fractal: Make Blooms Not War,1386,26,15,2,61310,1760
0,Magicka: Horror Props Item Pack,1386,5,15,1,73092,704
9,SkyDrift,1382,129,15,2,91100,2507
0,Magicka: Holiday Spirit Item Pack,1386,126,15,1,73091,704
16,Total War: SHOGUN 2 - The Hattori Clan Pack,1387,160,15,1,34345,8842
16,Total War: Shogun 2 - Blood Pack DLC,1387,160,15,1,201272,8842
0,Magicka: The Stars Are Left,1386,126,15,2,73058,704
16,Europa Universalis III: Reformation SpritePack,1387,160,15,1,25812,6561
16,Real Warfare 1242,1088,160,15,1,46350,9328
16,Galactic Civilizations® II: Ultimate Edition,1389,160,15,2,202200,8309
14,Train Simulator: West Coast Main Line North Route Add-On,1388,146,15,2,24083,4980
0,APB Reloaded,1391,62,11,0,113400,7315
1,Blackwell Unbound,1409,7,15,1,80340,9619
16,Men of War: Assault Squad - Skirmish Pack 2,1395,160,15,1,64017,2522
0,Killing Floor - Steampunk Character Pack 2,1392,5,15,2,35429,9194
13,Flatout 3: Chaos & Destruction,1396,129,15,2,201510,8708
0,Assassin's Creed Revelations - The Ancestors Character Pack,1396,5,15,1,201877,9284
0,Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,1396,5,15,1,203700,9154
14,Tropico 4: Plantador DLC,1397,160,15,1,57695,3921
0,Earth Defense Force: Insect Armageddon,1397,5,15,2,23530,9475
16,Magic 2012 Deck Pack 2,1397,160,15,1,49475,8285
0,"Warhammer 40,000: Space Marine - Golden Relic Chainsword",1398,5,15,1,55344,7303
0,"Warhammer 40,000: Space Marine - Traitor Legions Pack",1398,5,15,1,55341,7303
4,Dungeons of Dredmor: Realm of the Diggle Gods,1397,126,15,1,98820,3665
0,"Warhammer 40,000: Space Marine - Emperor’s Elite Pack",1398,5,15,1,55340,7303
16,Pirates of Black Cove: Origins,1398,160,15,1,49337,6177
0,"Warhammer 40,000: Space Marine - Golden Relic Bolter",1398,5,15,1,55343,7303
0,X3: Albion Prelude,1398,152,15,2,201310,2838
0,Trine 2: Complete Story,1757,116,15,2,35720,3461
0,Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,1398,5,15,1,204381,9154
0,SATAZIUS,1399,143,15,2,203990,245
0,Fable - The Lost Chapters,1400,126,15,2,204030,5199
0,Renegade Ops - Reinforcement Pack,1400,5,15,1,200620,818
4,Crazy Machines 2: Happy New Year DLC,1400,160,15,1,202452,3131
0,Dungeon Defenders - Etherian Holiday Extravaganza,1401,79,15,1,204380,9154
0,Saints Row: The Third Warrior Pack,1401,5,15,1,55395,9571
0,Renegade Ops - Coldstrike Campaign,1400,5,15,1,200610,818
0,"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set",1401,5,15,1,55471,7303
0,"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",1401,5,15,1,55473,7303
0,"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set",1401,5,15,1,55472,7303
0,"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set",1401,5,15,1,55470,7303
0,"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",1401,5,15,2,55347,7303
0,Earth Defense Force Tactician Advanced Tech Package,1401,5,15,1,23553,2152
0,Earth Defense Force Aerialist Munitions Package,1401,5,15,1,23552,2152
0,Earth Defense Force Trooper Special Issue Enforcer Package,1401,5,15,1,23551,2152
0,Earth Defense Force Battle Armor Weapon Chest,1401,5,15,1,23550,2152
9,Oil Rush,1415,160,15,2,200390,9330
14,Train Simulator: Woodhead Route Add-On,1416,146,15,2,65244,2612
12,King Arthur II: The Role-Playing Wargame,1417,160,15,2,24480,6044
16,King Arthur II: Dead Legions,1417,160,15,1,24488,5969
0,Serious Sam 2,491,5,15,2,204340,2047
0,Fortune Summoners,1418,10,15,2,203510,5224
8,Star Trek Online,1020,62,11,0,9900,2066
0,Dungeon Defenders: Barbarian Hero DLC,1419,5,15,1,204386,9154
0,Dungeon Defenders: Assault Mission Pack,1419,5,15,1,204385,9154
12,Jagged Alliance - Back in Action,1425,160,15,2,57740,1932
0,Pineapple Smash Crew,1421,79,15,2,204390,7380
16,Victoria II: A House Divided,1421,160,15,2,42968,6559
0,PixelJunk™ Eden,1421,26,15,2,105800,7018
4,Pixeljunk Eden Soundtrack,1421,79,15,2,105802,7018
4,Snuggle Truck,1422,26,15,1,111100,6489
0,Titan Attacks!,1422,79,15,2,203210,6992
0,Choplifter HD - Night Avenger Chopper,1429,5,15,1,205160,10235
12,Crusader Kings II,1429,69,15,2,203770,6559
16,Crusader Kings II: Dynasty Shields,1429,160,15,1,203772,6561
16,Crusader Kings II: Mongol Faces,1429,160,15,1,203773,6561
0,Xotic DLC: Pipe Works Expansion Pack,1430,5,15,1,92620,9616
0,Alan Wake,1431,5,15,2,108710,7318
14,Train Simulator: Glasgow Airport Rail Link Route Add-On,1067,146,15,2,24065,8954
0,Magicka: Lonely Island Cruise,1431,5,15,1,73039,704
0,Postal III,1402,5,15,2,10220,9136
12,Starpoint Gemini,1431,126,15,2,108110,5214
0,Realm of the Mad God,1433,62,11,0,200210,9746
16,Hearts of Iron III: Dies Irae Stars & Stripes Spritepack,1433,160,15,1,42905,6561
0,Saints Row: The Third - Gangstas in Space,1434,5,15,2,55381,9571
1,Pickers,1435,26,15,2,204440,5900
1,1000 Amps,1435,79,15,1,205690,1354
0,Assassin's Creed® Revelations - The Lost Archive,1439,5,15,2,201882,9284
0,Rayman® Origins,1457,116,15,2,207490,9258
0,Spiral Knights: Operation Crimson Hammer,1440,126,15,2,206521,3849
14,Train Simulator: DB Freight: 1970s Loco Add-On,1441,146,15,2,65249,10430
14,Cities In Motion: Design Dreams,1440,146,15,1,206710,1884
0,Vessel,1441,122,15,2,108500,8403
4,iBomber Defense Pacific,1441,166,15,1,206690,1816
0,Luxor Evolved,1441,26,15,2,205830,5900
0,Alan Wake Collector's Edition Extras,1442,5,15,2,108726,7318
14,The Sims™ 3 Showtime,1443,146,15,2,47932,8900
1,Stacking,1443,7,15,2,115110,2600
4,Containment: The Zombie Puzzler,1442,26,15,1,203560,1311
14,Train Simulator: Cologne-Dusseldorf Route Add-On,1444,146,15,2,65246,348
14,Train Simulator: South West Trains Class 444 EMU Add-On,1444,146,15,2,65253,2612
0,Wizorb,1447,79,15,1,207420,9166
16,Defenders of Ardania,1447,166,15,2,73060,5874
14,Jane's Advanced Strike Fighters,1444,146,15,2,207790,9169
4,Bumbledore,1448,79,15,1,207710,6161
0,Dungeon Defenders - President's Day Surprise,1448,5,15,1,204388,9154
16,Dungeon Defenders - Quest for the Lost Eternia Shards Part 2,1448,160,15,1,204382,9154
9,Cubemen,1449,160,15,1,207250,86
1,Myst V,1449,7,15,2,208110,2106
16,Dungeon Defenders Lucky Costume Pack,1449,160,15,1,208540,9154
0,Space Ark,1449,26,15,1,19320,8410
0,Ys: The Oath in Felghana,1450,70,15,2,207320,6139
14,Take On Helicopters: Hinds,1451,146,15,2,65733,1287
1,Waveform,1451,79,15,1,204180,2807
0,Saints Row: The Third - The Trouble with Clones DLC,1451,5,15,2,55382,9571
